"rent, rub/month",full_address,city,"price_per_sqm, rub/month","square, m^2",type,url
180000,"улица Ладо Кецховели, 65а",Красноярск,803,224,Торговая площадь,https://krasnoyarsk.n1.ru/view/113370609/?open_card_kn
6500,"Комсомольский проспект, 18",Красноярск,2166,3,Торговая площадь,https://krasnoyarsk.n1.ru/view/112576297/?open_card_kn
3554000,"улица Высотная, 2",Красноярск,2000,1777,Торговая площадь,https://krasnoyarsk.n1.ru/view/114818668/?open_card_kn
481750,"Сибирский переулок, 5а",Красноярск,2350,205,Торговая площадь,https://krasnoyarsk.n1.ru/view/111073827/?open_card_kn
70000,"улица Ерофеевская, 80",Красноярск,3500,20,Торговая площадь,https://krasnoyarsk.n1.ru/view/112561581/?open_card_kn
75000,"улица Калинина, 29",Красноярск,892,84,Торговая площадь,https://krasnoyarsk.n1.ru/view/112561451/?open_card_kn
19500,"улица Новосибирская, 7",Красноярск,1258,15,Торговая площадь,https://krasnoyarsk.n1.ru/view/115861548/?open_card_kn
85000,"улица Мате Залки, 29",Красноярск,988,86,Торговая площадь,https://krasnoyarsk.n1.ru/view/112561223/?open_card_kn
120000,"улица Судостроительная, 95",Красноярск,4285,28,Торговая площадь,https://krasnoyarsk.n1.ru/view/112560533/?open_card_kn
400000,"им газеты Красноярский Рабочий проспект, 27 ст8",Красноярск,277,1443,Торговая площадь,https://krasnoyarsk.n1.ru/view/114800241/?open_card_kn
3726,"Мира проспект, 156",Красноярск,3726,1,Торговая площадь,https://krasnoyarsk.n1.ru/view/115506998/?open_card_kn
86375,"улица Свердловская, 59г/1",Красноярск,647,133,Торговая площадь,https://krasnoyarsk.n1.ru/view/115506996/?open_card_kn
900000,"улица Транзитная, 22",Красноярск,750,1200,Торговая площадь,https://krasnoyarsk.n1.ru/view/115498378/?open_card_kn
95000,"улица Турбинная, 6а",Красноярск,625,152,Торговая площадь,https://krasnoyarsk.n1.ru/view/108207009/?open_card_kn
50000,"Ленинградский проспект, 91а",Красноярск,555,90,Торговая площадь,https://krasnoyarsk.n1.ru/view/106735958/?open_card_kn
100000,"улица Машиностроителей, 10",Красноярск,833,120,Торговая площадь,https://krasnoyarsk.n1.ru/view/115491657/?open_card_kn
427500,"улица Тотмина, 1",Красноярск,1500,285,Торговая площадь,https://krasnoyarsk.n1.ru/view/112955531/?open_card_kn
122034,"улица Петра Подзолкова, 6",Красноярск,1100,110,Торговая площадь,https://krasnoyarsk.n1.ru/view/115829617/?open_card_kn
50000,"улица Дубровинского, 110а",Красноярск,2083,24,Торговая площадь,https://krasnoyarsk.n1.ru/view/112527628/?open_card_kn
170000,"улица Сады, 2",Красноярск,1156,147,Торговая площадь,https://krasnoyarsk.n1.ru/view/112527613/?open_card_kn
600000,"улица Высотная, 2в/1",Красноярск,1200,500,Торговая площадь,https://krasnoyarsk.n1.ru/view/111481516/?open_card_kn
1300000,"улица Телевизорная, 4",Красноярск,1000,1300,Торговая площадь,https://krasnoyarsk.n1.ru/view/111481515/?open_card_kn
108000,"улица Елены Стасовой, 38г",Красноярск,800,135,Торговая площадь,https://krasnoyarsk.n1.ru/view/111481514/?open_card_kn
6000,"улица Карла Маркса, 95",Красноярск,166,36,Торговая площадь,https://krasnoyarsk.n1.ru/view/90008959/?open_card_kn
55000,"улица Молокова, 40",Красноярск,687,80,Торговая площадь,https://krasnoyarsk.n1.ru/view/112924190/?open_card_kn
748000,"улица Белинского, 8",Красноярск,550,1359,Торговая площадь,https://krasnoyarsk.n1.ru/view/108819333/?open_card_kn
75000,"им газеты Красноярский Рабочий проспект, 179",Красноярск,1250,60,Торговая площадь,https://krasnoyarsk.n1.ru/view/110138126/?open_card_kn
50000,"Мира проспект, 79",Красноярск,500,100,Торговая площадь,https://krasnoyarsk.n1.ru/view/89005061/?open_card_kn
883350,"улица Белинского, 8",Красноярск,650,1359,Торговая площадь,https://krasnoyarsk.n1.ru/view/112490308/?open_card_kn
36815,"Поселковый проезд, 25",Красноярск,199,185,Торговая площадь,https://krasnoyarsk.n1.ru/view/112490161/?open_card_kn
385000,"проспект Набережная им. В.И.Ленина, 1",Красноярск,500,770,Торговая площадь,https://krasnoyarsk.n1.ru/view/107603650/?open_card_kn
50000,"улица Шумяцкого, 2а",Красноярск,769,65,Торговая площадь,https://krasnoyarsk.n1.ru/view/115099327/?open_card_kn
102000,"улица Машиностроителей, 10",Красноярск,850,120,Торговая площадь,https://krasnoyarsk.n1.ru/view/115778442/?open_card_kn
19000,"Свободный проспект, 90",Красноярск,1900,10,Торговая площадь,https://krasnoyarsk.n1.ru/view/107590573/?open_card_kn
1064700,"проспект Славы, 12 ст3",Красноярск,27300,39,Торговая площадь,https://krasnoyarsk.n1.ru/view/115084377/?open_card_kn
260000,"улица Юности, 23",Красноярск,1000,260,Торговая площадь,https://krasnoyarsk.n1.ru/view/111409380/?open_card_kn
158400,"им газеты Красноярский Рабочий проспект, 102",Красноярск,1200,132,Торговая площадь,https://krasnoyarsk.n1.ru/view/111409382/?open_card_kn
1822500,"улица Мате Залки, 10",Красноярск,1591,1145,Торговая площадь,https://krasnoyarsk.n1.ru/view/107905405/?open_card_kn
120000,"улица Ферганская, 7",Красноярск,918,130,Торговая площадь,https://krasnoyarsk.n1.ru/view/115400605/?open_card_kn
120000,"улица Ястынская, 2д",Красноярск,1690,71,Торговая площадь,https://krasnoyarsk.n1.ru/view/111399730/?open_card_kn
100000,"улица Партизана Железняка, 6а",Красноярск,1785,56,Торговая площадь,https://krasnoyarsk.n1.ru/view/113957477/?open_card_kn
36250,"улица Карла Маркса, 102",Красноярск,500,72,Торговая площадь,https://krasnoyarsk.n1.ru/view/114321596/?open_card_kn
90000,"улица Сурикова, 36",Красноярск,1875,48,Торговая площадь,https://krasnoyarsk.n1.ru/view/115725444/?open_card_kn
28000,"им газеты Красноярский Рабочий проспект, 160г/1",Красноярск,1272,22,Торговая площадь,https://krasnoyarsk.n1.ru/view/113216000/?open_card_kn
90000,"улица Карла Маркса, 147",Красноярск,1636,55,Торговая площадь,https://krasnoyarsk.n1.ru/view/110924993/?open_card_kn
90000,"Мира проспект, 89",Красноярск,1200,75,Торговая площадь,https://krasnoyarsk.n1.ru/view/115716200/?open_card_kn
12000,"проспект Металлургов (Алюминий СНТ), 22",Красноярск,333,36,Торговая площадь,https://krasnoyarsk.n1.ru/view/115713138/?open_card_kn
209000,"им газеты Красноярский Рабочий проспект, 30а ст17",Красноярск,1394,149,Торговая площадь,https://krasnoyarsk.n1.ru/view/113183912/?open_card_kn
92000,"улица Ольховая, 2б/1",Красноярск,1343,68,Торговая площадь,https://krasnoyarsk.n1.ru/view/114284328/?open_card_kn
50000,"улица Кирова, 125",Красноярск,500,100,Торговая площадь,https://krasnoyarsk.n1.ru/view/109573645/?open_card_kn
110000,"улица Сурикова, 36",Красноярск,635,173,Торговая площадь,https://krasnoyarsk.n1.ru/view/112776066/?open_card_kn
35000,"улица Гагарина, 8",Красноярск,437,80,Торговая площадь,https://krasnoyarsk.n1.ru/view/112749131/?open_card_kn
235180,"улица 78 Добровольческой бригады, 14б",Красноярск,1100,213,Торговая площадь,https://krasnoyarsk.n1.ru/view/115324886/?open_card_kn
46305,"улица Молокова, 56а",Красноярск,1050,44,Торговая площадь,https://krasnoyarsk.n1.ru/view/114964982/?open_card_kn
77400,"улица Норильская, 6а",Красноярск,900,86,Торговая площадь,https://krasnoyarsk.n1.ru/view/114251088/?open_card_kn
180000,"улица Ленинского Комсомола, 28",Красноярск,2000,90,Торговая площадь,https://krasnoyarsk.n1.ru/view/115663492/?open_card_kn
140000,"проспект Ленина, 16",Красноярск,933,150,Торговая площадь,https://krasnoyarsk.n1.ru/view/114246161/?open_card_kn
60000,"улица Нагорная, 8",Красноярск,1000,60,Торговая площадь,https://krasnoyarsk.n1.ru/view/111682680/?open_card_kn
50000,"им газеты Красноярский Рабочий проспект, 179а",Красноярск,1470,34,Торговая площадь,https://krasnoyarsk.n1.ru/view/112657212/?open_card_kn
35000,"им газеты Красноярский Рабочий проспект, 102",Красноярск,614,57,Торговая площадь,https://krasnoyarsk.n1.ru/view/115635428/?open_card_kn
55000,"улица Верхне-Озерная, 33",Красноярск,458,120,Торговая площадь,https://krasnoyarsk.n1.ru/view/110825725/?open_card_kn
27000,"улица Шумяцкого, 2а",Красноярск,450,60,Торговая площадь,https://krasnoyarsk.n1.ru/view/113855741/?open_card_kn
80000,"проспект Ленина, 148",Красноярск,727,110,Помещение под бар/ресторан,https://krasnoyarsk.n1.ru/view/112645882/?open_card_kn
110000,"улица Гусарова, 78",Красноярск,1000,110,Помещение под бар/ресторан,https://krasnoyarsk.n1.ru/view/115926841/?open_card_kn
160000,"проспект Ленина, 34",Красноярск,761,210,Помещение под бар/ресторан,https://krasnoyarsk.n1.ru/view/115913577/?open_card_kn
150000,"улица Парусная, 5",Красноярск,1028,145,Помещение под бар/ресторан,https://krasnoyarsk.n1.ru/view/115893727/?open_card_kn
140150,"им газеты Красноярский Рабочий проспект, 102",Красноярск,1333,105,Помещение под бар/ресторан,https://krasnoyarsk.n1.ru/view/115875882/?open_card_kn
430000,"улица Михаила Годенко, 6",Красноярск,1390,309,Помещение под бар/ресторан,https://krasnoyarsk.n1.ru/view/112562133/?open_card_kn
385000,"проспект Набережная им. В.И.Ленина, 1",Красноярск,500,770,Помещение под бар/ресторан,https://krasnoyarsk.n1.ru/view/107603650/?open_card_kn
120000,"улица Линейная, 99",Красноярск,972,123,Помещение под бар/ресторан,https://krasnoyarsk.n1.ru/view/115052445/?open_card_kn
158400,"им газеты Красноярский Рабочий проспект, 102",Красноярск,1200,132,Помещение под бар/ресторан,https://krasnoyarsk.n1.ru/view/111409382/?open_card_kn
115000,"улица Петра Подзолкова, 12",Красноярск,1250,92,Помещение под бар/ресторан,https://krasnoyarsk.n1.ru/view/110069365/?open_card_kn
200000,"улица Лесная, 123а",Красноярск,666,300,Помещение под бар/ресторан,https://krasnoyarsk.n1.ru/view/114313938/?open_card_kn
256975,"улица Линейная, 94",Красноярск,950,270,Помещение под бар/ресторан,https://krasnoyarsk.n1.ru/view/112110064/?open_card_kn
3119500,"проспект Ленина, 16г",Красноярск,1700,1835,Помещение под бар/ресторан,https://krasnoyarsk.n1.ru/view/115338414/?open_card_kn
140000,"проспект Ленина, 16",Красноярск,933,150,Помещение под бар/ресторан,https://krasnoyarsk.n1.ru/view/114246161/?open_card_kn
216900,"улица Карла Маркса, 246",Красноярск,600,361,Помещение под бар/ресторан,https://krasnoyarsk.n1.ru/view/111677934/?open_card_kn
