"rent, rub/month",full_address,city,"price_per_sqm, rub/month","square, m^2",type,url
21000,Посадская,Екатеринбург,2333,9,Универсальное помещение,https://ekaterinburg.n1.ru/view/113683167/?open_card_kn
120000,Октябрьская,Екатеринбург,600,200,Универсальное помещение,https://ekaterinburg.n1.ru/view/115771296/?open_card_kn
100000,Шахта Центральная территория,Екатеринбург,161,620,Универсальное помещение,https://ekaterinburg.n1.ru/view/115771263/?open_card_kn
2000,Машинная,Екатеринбург,19,102,Универсальное помещение,https://ekaterinburg.n1.ru/view/115771195/?open_card_kn
1200,Уральских рабочих,Екатеринбург,63,19,Универсальное помещение,https://ekaterinburg.n1.ru/view/115771138/?open_card_kn
1500,Уральских рабочих,Екатеринбург,7,214,Универсальное помещение,https://ekaterinburg.n1.ru/view/115771136/?open_card_kn
999,Черепанова,Екатеринбург,13,74,Универсальное помещение,https://ekaterinburg.n1.ru/view/115771137/?open_card_kn
30000,Луначарского,Екатеринбург,1250,24,Универсальное помещение,https://ekaterinburg.n1.ru/view/115771135/?open_card_kn
300,Черняховского,Екатеринбург,3,86,Универсальное помещение,https://ekaterinburg.n1.ru/view/115771134/?open_card_kn
170000,бульвар Вдохновения,Екатеринбург,2000,85,Универсальное помещение,https://ekaterinburg.n1.ru/view/115770788/?open_card_kn
108000,Хуторская,Екатеринбург,1500,72,Универсальное помещение,https://ekaterinburg.n1.ru/view/115770790/?open_card_kn
210000,бульвар Вдохновения,Екатеринбург,2000,105,Универсальное помещение,https://ekaterinburg.n1.ru/view/115770787/?open_card_kn
86000,40-летия Октября,Екатеринбург,2000,43,Универсальное помещение,https://ekaterinburg.n1.ru/view/115770789/?open_card_kn
78000,Гаршина,Екатеринбург,1500,52,Универсальное помещение,https://ekaterinburg.n1.ru/view/115770791/?open_card_kn
25000,Орджоникидзе проспект,Екатеринбург,287,87,Универсальное помещение,https://ekaterinburg.n1.ru/view/115084331/?open_card_kn
330000,Успенский проспект,Екатеринбург,557,592,Универсальное помещение,https://ekaterinburg.n1.ru/view/114004893/?open_card_kn
70000,Хомякова,Екатеринбург,1750,40,Универсальное помещение,https://ekaterinburg.n1.ru/view/115427204/?open_card_kn
220000,Победы,Екатеринбург,616,356,Универсальное помещение,https://ekaterinburg.n1.ru/view/112882168/?open_card_kn
81200,Пехотинцев,Екатеринбург,1000,81,Универсальное помещение,https://ekaterinburg.n1.ru/view/114723108/?open_card_kn
210000,Петрова,Екатеринбург,1242,169,Универсальное помещение,https://ekaterinburg.n1.ru/view/115768191/?open_card_kn
424500,Фронтовых бригад,Екатеринбург,600,707,Универсальное помещение,https://ekaterinburg.n1.ru/view/114721744/?open_card_kn
56000,Адмирала Ушакова,Екатеринбург,708,79,Универсальное помещение,https://ekaterinburg.n1.ru/view/112441764/?open_card_kn
125440,Машиностроителей,Екатеринбург,980,128,Универсальное помещение,https://ekaterinburg.n1.ru/view/115422966/?open_card_kn
420000,Татищева,Екатеринбург,1500,280,Универсальное помещение,https://ekaterinburg.n1.ru/view/115421826/?open_card_kn
114546,Академика Ландау,Екатеринбург,1550,73,Универсальное помещение,https://ekaterinburg.n1.ru/view/112878035/?open_card_kn
143000,Академика Ландау,Екатеринбург,1660,86,Универсальное помещение,https://ekaterinburg.n1.ru/view/115069473/?open_card_kn
80340,Космонавтов,Екатеринбург,650,123,Универсальное помещение,https://ekaterinburg.n1.ru/view/114717426/?open_card_kn
120300,Кировградская,Екатеринбург,1500,80,Универсальное помещение,https://ekaterinburg.n1.ru/view/112877009/?open_card_kn
152000,Предельная,Екатеринбург,687,221,Универсальное помещение,https://ekaterinburg.n1.ru/view/112876926/?open_card_kn
264500,Челюскинцев,Екатеринбург,714,370,Универсальное помещение,https://ekaterinburg.n1.ru/view/114714364/?open_card_kn
15000,Щорса,Екатеринбург,174,86,Универсальное помещение,https://ekaterinburg.n1.ru/view/112438465/?open_card_kn
101500,Первомайская,Екатеринбург,900,112,Универсальное помещение,https://ekaterinburg.n1.ru/view/110947039/?open_card_kn
434700,Восточная,Екатеринбург,1350,322,Универсальное помещение,https://ekaterinburg.n1.ru/view/113267282/?open_card_kn
88000,Печерская,Екатеринбург,1000,88,Универсальное помещение,https://ekaterinburg.n1.ru/view/114353829/?open_card_kn
451500,Полевой,Екатеринбург,525,860,Универсальное помещение,https://ekaterinburg.n1.ru/view/115764666/?open_card_kn
60000,Петра Кожемяко бульвар,Екатеринбург,1500,40,Универсальное помещение,https://ekaterinburg.n1.ru/view/115409944/?open_card_kn
20000,Черняховского,Екатеринбург,975,20,Универсальное помещение,https://ekaterinburg.n1.ru/view/114712977/?open_card_kn
78760,Щербакова,Екатеринбург,550,143,Универсальное помещение,https://ekaterinburg.n1.ru/view/113987415/?open_card_kn
2274000,Боевых дружин,Екатеринбург,3000,758,Универсальное помещение,https://ekaterinburg.n1.ru/view/115052548/?open_card_kn
73710,Павлодарская,Екатеринбург,1300,56,Универсальное помещение,https://ekaterinburg.n1.ru/view/111411932/?open_card_kn
143800,Краснофлотцев,Екатеринбург,1000,143,Универсальное помещение,https://ekaterinburg.n1.ru/view/107909934/?open_card_kn
1239300,Западная промзона,Екатеринбург,850,1458,Универсальное помещение,https://ekaterinburg.n1.ru/view/113643015/?open_card_kn
11791,Академика Шварца,Екатеринбург,315,37,Универсальное помещение,https://ekaterinburg.n1.ru/view/115761340/?open_card_kn
8511,Основинская,Екатеринбург,129,65,Универсальное помещение,https://ekaterinburg.n1.ru/view/115761337/?open_card_kn
38919,Основинская,Екатеринбург,129,299,Универсальное помещение,https://ekaterinburg.n1.ru/view/115761338/?open_card_kn
28000,Космонавтов проспект,Екатеринбург,1555,18,Универсальное помещение,https://ekaterinburg.n1.ru/view/113639963/?open_card_kn
21000,Минометчиков,Екатеринбург,350,60,Универсальное помещение,https://ekaterinburg.n1.ru/view/115397429/?open_card_kn
630000,бульвар Владимира Белоглазова,Екатеринбург,861,731,Универсальное помещение,https://ekaterinburg.n1.ru/view/115754037/?open_card_kn
750000,бульвар Владимира Белоглазова,Екатеринбург,862,870,Универсальное помещение,https://ekaterinburg.n1.ru/view/115754036/?open_card_kn
158000,Восточная,Екатеринбург,1688,93,Универсальное помещение,https://ekaterinburg.n1.ru/view/112433261/?open_card_kn
100000,Академика Ландау,Екатеринбург,1086,92,Универсальное помещение,https://ekaterinburg.n1.ru/view/113252423/?open_card_kn
200000,Чистопольская,Екатеринбург,800,250,Универсальное помещение,https://ekaterinburg.n1.ru/view/115752875/?open_card_kn
86000,Пехотинцев,Екатеринбург,566,151,Универсальное помещение,https://ekaterinburg.n1.ru/view/113251720/?open_card_kn
600000,Кузнецова,Екатеринбург,1200,500,Универсальное помещение,https://ekaterinburg.n1.ru/view/115394850/?open_card_kn
420000,Южный 2-й проезд ЕКАД,Екатеринбург,120,3500,Универсальное помещение,https://ekaterinburg.n1.ru/view/115394737/?open_card_kn
200000,Цвиллинга,Екатеринбург,1550,129,Универсальное помещение,https://ekaterinburg.n1.ru/view/115751864/?open_card_kn
120000,Техническая,Екатеринбург,600,200,Универсальное помещение,https://ekaterinburg.n1.ru/view/113973084/?open_card_kn
543060,Березовский тракт,Екатеринбург,900,603,Универсальное помещение,https://ekaterinburg.n1.ru/view/115393789/?open_card_kn
134000,Хохрякова,Екатеринбург,1000,134,Универсальное помещение,https://ekaterinburg.n1.ru/view/115393757/?open_card_kn
57600,Бакинских комиссаров,Екатеринбург,1600,36,Универсальное помещение,https://ekaterinburg.n1.ru/view/115750286/?open_card_kn
101200,Победы,Екатеринбург,2811,36,Универсальное помещение,https://ekaterinburg.n1.ru/view/115750287/?open_card_kn
60000,Хохрякова,Екатеринбург,2000,30,Универсальное помещение,https://ekaterinburg.n1.ru/view/115750289/?open_card_kn
111600,Космонавтов проспект,Екатеринбург,1800,62,Универсальное помещение,https://ekaterinburg.n1.ru/view/115750288/?open_card_kn
20000,Шоферов переулок,Екатеринбург,500,40,Универсальное помещение,https://ekaterinburg.n1.ru/view/115750239/?open_card_kn
250000,Верхний переулок,Екатеринбург,1000,250,Универсальное помещение,https://ekaterinburg.n1.ru/view/115037146/?open_card_kn
549000,Щербакова,Екатеринбург,900,610,Универсальное помещение,https://ekaterinburg.n1.ru/view/115750133/?open_card_kn
60000,Пролетарская,Екатеринбург,600,100,Универсальное помещение,https://ekaterinburg.n1.ru/view/115750106/?open_card_kn
1800000,Обогатителей,Екатеринбург,500,3600,Универсальное помещение,https://ekaterinburg.n1.ru/view/112431739/?open_card_kn
786250,Территория Западная промзона,Екатеринбург,850,925,Универсальное помещение,https://ekaterinburg.n1.ru/view/115036753/?open_card_kn
25000,Александра Козицына,Екатеринбург,925,27,Универсальное помещение,https://ekaterinburg.n1.ru/view/114330989/?open_card_kn
75000,8 Марта,Екатеринбург,500,150,Универсальное помещение,https://ekaterinburg.n1.ru/view/107890028/?open_card_kn
18000,Кобозева,Екатеринбург,1200,15,Универсальное помещение,https://ekaterinburg.n1.ru/view/115743621/?open_card_kn
38000,Походная,Екатеринбург,265,143,Универсальное помещение,https://ekaterinburg.n1.ru/view/115742796/?open_card_kn
81600,Луначарского,Екатеринбург,850,96,Универсальное помещение,https://ekaterinburg.n1.ru/view/115741339/?open_card_kn
380000,Николая Островского,Екатеринбург,1506,252,Универсальное помещение,https://ekaterinburg.n1.ru/view/115383059/?open_card_kn
200000,Шейнкмана,Екатеринбург,750,266,Универсальное помещение,https://ekaterinburg.n1.ru/view/115739879/?open_card_kn
200000,Летчиков,Екатеринбург,952,210,Универсальное помещение,https://ekaterinburg.n1.ru/view/115738798/?open_card_kn
98998,Космонавтов проспект,Екатеринбург,899,110,Универсальное помещение,https://ekaterinburg.n1.ru/view/115738786/?open_card_kn
350000,Селькоровская,Екатеринбург,250,1400,Универсальное помещение,https://ekaterinburg.n1.ru/view/115737605/?open_card_kn
216500,Вайнера,Екатеринбург,2500,86,Универсальное помещение,https://ekaterinburg.n1.ru/view/115737358/?open_card_kn
95000,Репина,Екатеринбург,1696,56,Универсальное помещение,https://ekaterinburg.n1.ru/view/115736951/?open_card_kn
105000,Мельковская,Екатеринбург,1296,81,Универсальное помещение,https://ekaterinburg.n1.ru/view/115736948/?open_card_kn
130000,Тверитина,Екатеринбург,1368,95,Универсальное помещение,https://ekaterinburg.n1.ru/view/115736947/?open_card_kn
50000,Красноармейская,Екатеринбург,294,170,Универсальное помещение,https://ekaterinburg.n1.ru/view/115736888/?open_card_kn
38000,Гарнизон,Екатеринбург,376,101,Универсальное помещение,https://ekaterinburg.n1.ru/view/115736832/?open_card_kn
171000,Золотистый бульвар,Екатеринбург,2000,85,Универсальное помещение,https://ekaterinburg.n1.ru/view/112824887/?open_card_kn
843920,Сакко и Ванцетти,Екатеринбург,2800,301,Универсальное помещение,https://ekaterinburg.n1.ru/view/115736469/?open_card_kn
10879,Ленина проспект,Екатеринбург,5,1947,Универсальное помещение,https://ekaterinburg.n1.ru/view/115734521/?open_card_kn
16213,Ленина проспект,Екатеринбург,701,23,Универсальное помещение,https://ekaterinburg.n1.ru/view/115734520/?open_card_kn
14000,Малышева,Екатеринбург,875,16,Универсальное помещение,https://ekaterinburg.n1.ru/view/114318651/?open_card_kn
70000,Чкалова,Екатеринбург,452,154,Универсальное помещение,https://ekaterinburg.n1.ru/view/115730152/?open_card_kn
240000,Малышева,Екатеринбург,888,270,Универсальное помещение,https://ekaterinburg.n1.ru/view/115729052/?open_card_kn
80000,Жуковского площадь,Екатеринбург,459,174,Универсальное помещение,https://ekaterinburg.n1.ru/view/115728997/?open_card_kn
362500,Академика Ландау,Екатеринбург,2500,145,Универсальное помещение,https://ekaterinburg.n1.ru/view/114681907/?open_card_kn
60000,Пехотинцев,Екатеринбург,890,67,Универсальное помещение,https://ekaterinburg.n1.ru/view/115367509/?open_card_kn
40500,Светлый микрорайон,Екатеринбург,900,45,Универсальное помещение,https://ekaterinburg.n1.ru/view/112811481/?open_card_kn
74000,Начдива Васильева,Екатеринбург,1000,74,Универсальное помещение,https://ekaterinburg.n1.ru/view/114681601/?open_card_kn
120000,Фролова,Екатеринбург,1237,97,Универсальное помещение,https://ekaterinburg.n1.ru/view/113620908/?open_card_kn
60000,Военная,Екатеринбург,1052,57,Универсальное помещение,https://ekaterinburg.n1.ru/view/112146095/?open_card_kn
30000,Рябинина,Екатеринбург,779,38,Универсальное помещение,https://ekaterinburg.n1.ru/view/115727148/?open_card_kn
72600,Петрова,Екатеринбург,330,220,Универсальное помещение,https://ekaterinburg.n1.ru/view/113948326/?open_card_kn
75000,Славянская,Екатеринбург,375,200,Универсальное помещение,https://ekaterinburg.n1.ru/view/115726756/?open_card_kn
61500,Евгения Савкова,Екатеринбург,1205,51,Универсальное помещение,https://ekaterinburg.n1.ru/view/115363312/?open_card_kn
62000,Горный Щит,Екатеринбург,688,90,Универсальное помещение,https://ekaterinburg.n1.ru/view/115726221/?open_card_kn
35000,Иргинская,Екатеринбург,280,125,Универсальное помещение,https://ekaterinburg.n1.ru/view/115726220/?open_card_kn
40000,Зеленый остров,Екатеринбург,509,78,Универсальное помещение,https://ekaterinburg.n1.ru/view/115725528/?open_card_kn
30000,Ленина,Екатеринбург,750,40,Универсальное помещение,https://ekaterinburg.n1.ru/view/114308448/?open_card_kn
5476000,Начдива Васильева,Екатеринбург,74000,74,Универсальное помещение,https://ekaterinburg.n1.ru/view/115361609/?open_card_kn
79200,Буденного,Екатеринбург,1200,66,Универсальное помещение,https://ekaterinburg.n1.ru/view/114675721/?open_card_kn
400000,Энергетиков переулок,Екатеринбург,555,720,Универсальное помещение,https://ekaterinburg.n1.ru/view/115724434/?open_card_kn
262160,Печерская,Екатеринбург,2900,90,Универсальное помещение,https://ekaterinburg.n1.ru/view/115722915/?open_card_kn
1690000,Территория Западная промзона,Екатеринбург,650,2600,Универсальное помещение,https://ekaterinburg.n1.ru/view/114305562/?open_card_kn
68525,Титова,Екатеринбург,249,274,Универсальное помещение,https://ekaterinburg.n1.ru/view/115722333/?open_card_kn
45518,Умельцев,Екатеринбург,189,240,Универсальное помещение,https://ekaterinburg.n1.ru/view/115722332/?open_card_kn
293590,Кузнецова,Екатеринбург,1700,172,Универсальное помещение,https://ekaterinburg.n1.ru/view/114304647/?open_card_kn
45000,Березовский тракт,Екатеринбург,30,1500,Универсальное помещение,https://ekaterinburg.n1.ru/view/110918683/?open_card_kn
825000,Крауля,Екатеринбург,11000,75,Универсальное помещение,https://ekaterinburg.n1.ru/view/113944960/?open_card_kn
170000,Хохрякова,Екатеринбург,3024,56,Универсальное помещение,https://ekaterinburg.n1.ru/view/115720576/?open_card_kn
250000,Свердлова,Екатеринбург,500,500,Универсальное помещение,https://ekaterinburg.n1.ru/view/115718124/?open_card_kn
390900,Попова,Екатеринбург,2999,130,Универсальное помещение,https://ekaterinburg.n1.ru/view/112416347/?open_card_kn
5000,Советская,Екатеринбург,2500,2,Универсальное помещение,https://ekaterinburg.n1.ru/view/115716322/?open_card_kn
136500,Академика Парина,Екатеринбург,1699,80,Универсальное помещение,https://ekaterinburg.n1.ru/view/114657843/?open_card_kn
40000,Крауля,Екатеринбург,1126,35,Универсальное помещение,https://ekaterinburg.n1.ru/view/115714784/?open_card_kn
560000,Электриков,Екатеринбург,700,800,Универсальное помещение,https://ekaterinburg.n1.ru/view/109613031/?open_card_kn
80000,Владимира Высоцкого,Екатеринбург,664,120,Универсальное помещение,https://ekaterinburg.n1.ru/view/115714249/?open_card_kn
114100,Павлодарская,Екатеринбург,1400,81,Универсальное помещение,https://ekaterinburg.n1.ru/view/114656528/?open_card_kn
1000000,бульвар Владимира Белоглазова,Екатеринбург,862,1160,Универсальное помещение,https://ekaterinburg.n1.ru/view/115021416/?open_card_kn
220000,бульвар Владимира Белоглазова,Екатеринбург,1549,142,Универсальное помещение,https://ekaterinburg.n1.ru/view/115021417/?open_card_kn
129236,Космонавтов проспект,Екатеринбург,2212,58,Универсальное помещение,https://ekaterinburg.n1.ru/view/113599113/?open_card_kn
35000,Степана Разина,Екатеринбург,350,100,Универсальное помещение,https://ekaterinburg.n1.ru/view/115357711/?open_card_kn
154500,Владимира Высоцкого,Екатеринбург,1500,103,Универсальное помещение,https://ekaterinburg.n1.ru/view/114655203/?open_card_kn
139590,Ленина проспект,Екатеринбург,1100,126,Универсальное помещение,https://ekaterinburg.n1.ru/view/114655080/?open_card_kn
675000,Малышева,Екатеринбург,500,1350,Универсальное помещение,https://ekaterinburg.n1.ru/view/115711893/?open_card_kn
60000,Данилы Зверева,Екатеринбург,476,126,Универсальное помещение,https://ekaterinburg.n1.ru/view/115711892/?open_card_kn
193230,Автоматики переулок,Екатеринбург,900,214,Универсальное помещение,https://ekaterinburg.n1.ru/view/115711840/?open_card_kn
322000,Карла Маркса,Екатеринбург,997,322,Универсальное помещение,https://ekaterinburg.n1.ru/view/111741965/?open_card_kn
199977,Бетонщиков,Екатеринбург,1047,191,Универсальное помещение,https://ekaterinburg.n1.ru/view/114654117/?open_card_kn
68310,Степана Разина,Екатеринбург,900,75,Универсальное помещение,https://ekaterinburg.n1.ru/view/115711583/?open_card_kn
180000,Восточная,Екатеринбург,818,220,Универсальное помещение,https://ekaterinburg.n1.ru/view/113597771/?open_card_kn
600000,Гагарина,Екатеринбург,675,888,Универсальное помещение,https://ekaterinburg.n1.ru/view/115019609/?open_card_kn
88000,Татищева,Екатеринбург,1466,60,Универсальное помещение,https://ekaterinburg.n1.ru/view/115019611/?open_card_kn
115000,Ботаническая,Екатеринбург,1000,115,Универсальное помещение,https://ekaterinburg.n1.ru/view/113937610/?open_card_kn
13000,Кривоусова,Екатеринбург,1000,13,Универсальное помещение,https://ekaterinburg.n1.ru/view/113202065/?open_card_kn
20000,Бебеля,Екатеринбург,1526,13,Универсальное помещение,https://ekaterinburg.n1.ru/view/113201896/?open_card_kn
125000,Краснолесья,Екатеринбург,1923,65,Универсальное помещение,https://ekaterinburg.n1.ru/view/115709843/?open_card_kn
27299,Культуры бульвар,Екатеринбург,518,52,Универсальное помещение,https://ekaterinburg.n1.ru/view/113200449/?open_card_kn
164560,Щербакова,Екатеринбург,880,187,Универсальное помещение,https://ekaterinburg.n1.ru/view/115706588/?open_card_kn
115506,Краснолесья,Екатеринбург,1380,83,Универсальное помещение,https://ekaterinburg.n1.ru/view/114644001/?open_card_kn
178000,Толмачева,Екатеринбург,1495,119,Универсальное помещение,https://ekaterinburg.n1.ru/view/113583738/?open_card_kn
109560,Южногорская,Екатеринбург,1100,99,Универсальное помещение,https://ekaterinburg.n1.ru/view/115701393/?open_card_kn
1082800,Белинского,Екатеринбург,2000,541,Универсальное помещение,https://ekaterinburg.n1.ru/view/112400390/?open_card_kn
381500,8 Марта,Екатеринбург,700,545,Универсальное помещение,https://ekaterinburg.n1.ru/view/112400391/?open_card_kn
200000,Индустрии,Екатеринбург,1333,150,Универсальное помещение,https://ekaterinburg.n1.ru/view/115700118/?open_card_kn
186000,Артинская,Екатеринбург,1000,186,Универсальное помещение,https://ekaterinburg.n1.ru/view/113185884/?open_card_kn
250000,Маяковского,Екатеринбург,1250,200,Универсальное помещение,https://ekaterinburg.n1.ru/view/115698655/?open_card_kn
180000,Советская,Екатеринбург,670,268,Универсальное помещение,https://ekaterinburg.n1.ru/view/115352361/?open_card_kn
45000,Щербакова,Екатеринбург,642,70,Универсальное помещение,https://ekaterinburg.n1.ru/view/115697205/?open_card_kn
159000,Папанина,Екатеринбург,1000,159,Универсальное помещение,https://ekaterinburg.n1.ru/view/115697177/?open_card_kn
130500,Пехотинцев,Екатеринбург,1500,87,Универсальное помещение,https://ekaterinburg.n1.ru/view/115696902/?open_card_kn
65000,Зеленый остров,Екатеринбург,1444,45,Универсальное помещение,https://ekaterinburg.n1.ru/view/114636461/?open_card_kn
115000,Машинная,Екатеринбург,1409,81,Универсальное помещение,https://ekaterinburg.n1.ru/view/74790264/?open_card_kn
398500,Декабристов,Екатеринбург,2500,159,Универсальное помещение,https://ekaterinburg.n1.ru/view/113573613/?open_card_kn
40000,Старых Большевиков,Екатеринбург,400,100,Универсальное помещение,https://ekaterinburg.n1.ru/view/112110723/?open_card_kn
185000,Красных командиров,Екатеринбург,1000,185,Универсальное помещение,https://ekaterinburg.n1.ru/view/112786019/?open_card_kn
65000,Байкальская,Екатеринбург,890,73,Универсальное помещение,https://ekaterinburg.n1.ru/view/114997266/?open_card_kn
60000,Пехотинцев,Екатеринбург,612,98,Универсальное помещение,https://ekaterinburg.n1.ru/view/112110242/?open_card_kn
140000,Щербакова,Екатеринбург,1400,100,Универсальное помещение,https://ekaterinburg.n1.ru/view/114996250/?open_card_kn
107360,Хуторская,Екатеринбург,1600,67,Универсальное помещение,https://ekaterinburg.n1.ru/view/114996251/?open_card_kn
199500,40-летия Октября,Екатеринбург,1400,142,Универсальное помещение,https://ekaterinburg.n1.ru/view/113570819/?open_card_kn
550,Чернышевского,Екатеринбург,11,48,Универсальное помещение,https://ekaterinburg.n1.ru/view/114995237/?open_card_kn
228600,Сибирский тракт (дублер),Екатеринбург,600,381,Универсальное помещение,https://ekaterinburg.n1.ru/view/112780250/?open_card_kn
9900,Базовый переулок,Екатеринбург,582,17,Универсальное помещение,https://ekaterinburg.n1.ru/view/115691640/?open_card_kn
170000,Космонавтов проспект,Екатеринбург,1548,109,Универсальное помещение,https://ekaterinburg.n1.ru/view/115339453/?open_card_kn
170000,Космонавтов проспект,Екатеринбург,832,204,Универсальное помещение,https://ekaterinburg.n1.ru/view/115339454/?open_card_kn
130000,Артинская,Екатеринбург,613,211,Универсальное помещение,https://ekaterinburg.n1.ru/view/112777798/?open_card_kn
90000,Челюскинцев,Екатеринбург,1000,90,Универсальное помещение,https://ekaterinburg.n1.ru/view/112777801/?open_card_kn
30600,Токарей,Екатеринбург,2000,15,Универсальное помещение,https://ekaterinburg.n1.ru/view/114607207/?open_card_kn
67000,Малышева,Екатеринбург,1595,42,Универсальное помещение,https://ekaterinburg.n1.ru/view/115338998/?open_card_kn
286350,Февральской революции,Екатеринбург,2300,124,Универсальное помещение,https://ekaterinburg.n1.ru/view/112108635/?open_card_kn
50000,8 Марта,Екатеринбург,2500,20,Универсальное помещение,https://ekaterinburg.n1.ru/view/110009121/?open_card_kn
302000,Кузнецова,Екатеринбург,2000,151,Универсальное помещение,https://ekaterinburg.n1.ru/view/113567520/?open_card_kn
130000,Викулова,Екатеринбург,1368,95,Универсальное помещение,https://ekaterinburg.n1.ru/view/114605915/?open_card_kn
20000,Удельная,Екатеринбург,1052,19,Универсальное помещение,https://ekaterinburg.n1.ru/view/115337841/?open_card_kn
120771,Красный переулок,Екатеринбург,1167,103,Универсальное помещение,https://ekaterinburg.n1.ru/view/115690139/?open_card_kn
1301000,Радищева,Екатеринбург,2000,650,Универсальное помещение,https://ekaterinburg.n1.ru/view/112753746/?open_card_kn
205000,Блюхера,Екатеринбург,2000,102,Универсальное помещение,https://ekaterinburg.n1.ru/view/114278256/?open_card_kn
47000,Рощинская,Екатеринбург,1287,36,Универсальное помещение,https://ekaterinburg.n1.ru/view/112370699/?open_card_kn
700000,Карла Либкнехта,Екатеринбург,998,701,Универсальное помещение,https://ekaterinburg.n1.ru/view/114602804/?open_card_kn
100000,Восточная,Екатеринбург,1000,100,Универсальное помещение,https://ekaterinburg.n1.ru/view/113894335/?open_card_kn
91375,Николая Кичигина,Екатеринбург,1250,73,Универсальное помещение,https://ekaterinburg.n1.ru/view/113894232/?open_card_kn
102000,Успенский проспект,Екатеринбург,1200,85,Универсальное помещение,https://ekaterinburg.n1.ru/view/115326294/?open_card_kn
320000,Рабочей молодежи набережная,Екатеринбург,848,377,Универсальное помещение,https://ekaterinburg.n1.ru/view/115325071/?open_card_kn
19000,Грибоедова,Екатеринбург,1266,15,Универсальное помещение,https://ekaterinburg.n1.ru/view/115325047/?open_card_kn
46000,Мамина-Сибиряка,Екатеринбург,766,60,Универсальное помещение,https://ekaterinburg.n1.ru/view/74377370/?open_card_kn
96000,Академика Ландау,Екатеринбург,700,137,Универсальное помещение,https://ekaterinburg.n1.ru/view/115324821/?open_card_kn
842400,Режевской тракт 15 километр,Екатеринбург,600,1404,Универсальное помещение,https://ekaterinburg.n1.ru/view/113887450/?open_card_kn
125000,Челюскинцев,Екатеринбург,1250,100,Универсальное помещение,https://ekaterinburg.n1.ru/view/115682044/?open_card_kn
180000,Черняховского,Екатеринбург,1084,166,Универсальное помещение,https://ekaterinburg.n1.ru/view/115317683/?open_card_kn
70000,Косотурская,Екатеринбург,1348,51,Универсальное помещение,https://ekaterinburg.n1.ru/view/114971274/?open_card_kn
108750,Рощинская,Екатеринбург,750,145,Универсальное помещение,https://ekaterinburg.n1.ru/view/115316701/?open_card_kn
11000,Союзная,Екатеринбург,1000,11,Универсальное помещение,https://ekaterinburg.n1.ru/view/115678800/?open_card_kn
350000,Краснолесья,Екатеринбург,2536,138,Универсальное помещение,https://ekaterinburg.n1.ru/view/113883367/?open_card_kn
193800,Петрова,Екатеринбург,300,646,Универсальное помещение,https://ekaterinburg.n1.ru/view/115312545/?open_card_kn
200000,Пушкина,Екатеринбург,1762,113,Универсальное помещение,https://ekaterinburg.n1.ru/view/115670180/?open_card_kn
25000,Кирова,Екатеринбург,500,50,Универсальное помещение,https://ekaterinburg.n1.ru/view/112352559/?open_card_kn
105000,Репина,Екатеринбург,1050,100,Универсальное помещение,https://ekaterinburg.n1.ru/view/115310555/?open_card_kn
120000,Розы Люксембург,Екатеринбург,1501,79,Универсальное помещение,https://ekaterinburg.n1.ru/view/115664185/?open_card_kn
5000,Советская,Екатеринбург,833,6,Универсальное помещение,https://ekaterinburg.n1.ru/view/113157251/?open_card_kn
616700,Малышева,Екатеринбург,1750,352,Универсальное помещение,https://ekaterinburg.n1.ru/view/113156860/?open_card_kn
90300,Сибирский тракт,Екатеринбург,1500,60,Универсальное помещение,https://ekaterinburg.n1.ru/view/114963694/?open_card_kn
343500,Машинная,Екатеринбург,1500,229,Универсальное помещение,https://ekaterinburg.n1.ru/view/109968892/?open_card_kn
162000,Цвиллинга,Екатеринбург,9000,18,Универсальное помещение,https://ekaterinburg.n1.ru/view/113146731/?open_card_kn
89332,Шейнкмана,Екатеринбург,503,177,Универсальное помещение,https://ekaterinburg.n1.ru/view/115662037/?open_card_kn
24000,Рябинина,Екатеринбург,2181,11,Универсальное помещение,https://ekaterinburg.n1.ru/view/115305815/?open_card_kn
279106,Уральская,Екатеринбург,440,634,Универсальное помещение,https://ekaterinburg.n1.ru/view/113875110/?open_card_kn
162720,Машинная,Екатеринбург,1599,101,Универсальное помещение,https://ekaterinburg.n1.ru/view/115654922/?open_card_kn
122000,Ильича,Екатеринбург,1000,122,Универсальное помещение,https://ekaterinburg.n1.ru/view/115297841/?open_card_kn
228000,8 Марта,Екатеринбург,1500,152,Универсальное помещение,https://ekaterinburg.n1.ru/view/115297762/?open_card_kn
1250000,Вайнера,Екатеринбург,1971,634,Универсальное помещение,https://ekaterinburg.n1.ru/view/111271470/?open_card_kn
99000,Культуры бульвар,Екатеринбург,208,474,Универсальное помещение,https://ekaterinburg.n1.ru/view/114235952/?open_card_kn
230000,Александра Козицына,Екатеринбург,1095,210,Универсальное помещение,https://ekaterinburg.n1.ru/view/115296813/?open_card_kn
120000,Александра Козицына,Екатеринбург,1185,101,Универсальное помещение,https://ekaterinburg.n1.ru/view/115296812/?open_card_kn
297000,Декабристов,Екатеринбург,900,330,Универсальное помещение,https://ekaterinburg.n1.ru/view/115651678/?open_card_kn
55000,Пролетарская,Екатеринбург,611,90,Универсальное помещение,https://ekaterinburg.n1.ru/view/112661283/?open_card_kn
8000,Таганская,Екатеринбург,1000,8,Универсальное помещение,https://ekaterinburg.n1.ru/view/115650140/?open_card_kn
