"rent, rub/month",full_address,city,"price_per_sqm, rub/month","square, m^2",type,url
125500,"Энергетиков проспект, 2",Санкт-Петербург,1000,125,Универсальное помещение,https://spb.n1.ru/view/115940583/?open_card_kn
197240,"улица Планерная, 89",Санкт-Петербург,1624,121,Универсальное помещение,https://spb.n1.ru/view/115940581/?open_card_kn
230000,"улица Курчатова, 6",Санкт-Петербург,1402,164,Универсальное помещение,https://spb.n1.ru/view/115940577/?open_card_kn
250800,"улица Савушкина, 12",Санкт-Петербург,2200,114,Универсальное помещение,https://spb.n1.ru/view/115940572/?open_card_kn
15834586,"улица Садовая, 28",Санкт-Петербург,26355,600,Универсальное помещение,https://spb.n1.ru/view/115940571/?open_card_kn
199998,"улица 26-я В.О. линия, 9",Санкт-Петербург,1626,123,Универсальное помещение,https://spb.n1.ru/view/115940570/?open_card_kn
99998,"Смольный проспект, 17",Санкт-Петербург,1111,90,Универсальное помещение,https://spb.n1.ru/view/115940566/?open_card_kn
550000,"Московский проспект, 171",Санкт-Петербург,1489,369,Универсальное помещение,https://spb.n1.ru/view/115936790/?open_card_kn
800000,"улица Малая Бухарестская, 4",Санкт-Петербург,1333,600,Универсальное помещение,https://spb.n1.ru/view/113085971/?open_card_kn
315000,"улица Октябрьская набережная, 114д",Санкт-Петербург,1500,210,Универсальное помещение,https://spb.n1.ru/view/115936642/?open_card_kn
99000,"Ветеранов проспект, 206",Санкт-Петербург,1758,56,Универсальное помещение,https://spb.n1.ru/view/115936641/?open_card_kn
450000,"Санкт-Петербургское шоссе, 82а",Санкт-Петербург,818,550,Универсальное помещение,https://spb.n1.ru/view/115936640/?open_card_kn
129200,"улица Михаила Дудина, 12",Санкт-Петербург,1700,76,Универсальное помещение,https://spb.n1.ru/view/114903096/?open_card_kn
180000,"Добролюбова проспект, 3",Санкт-Петербург,1428,126,Универсальное помещение,https://spb.n1.ru/view/115598465/?open_card_kn
120000,"проспект Старорусский, 9",Санкт-Петербург,1203,99,Универсальное помещение,https://spb.n1.ru/view/113803709/?open_card_kn
1590000,"улица Реки Мойки набережная, 73",Санкт-Петербург,2000,795,Универсальное помещение,https://spb.n1.ru/view/113803708/?open_card_kn
170000,"улица Первомайская (Ольгино), 26",Санкт-Петербург,1000,170,Универсальное помещение,https://spb.n1.ru/view/113803661/?open_card_kn
232500,"улица Ремесленная, 15",Санкт-Петербург,2500,93,Универсальное помещение,https://spb.n1.ru/view/113803657/?open_card_kn
110000,"Королева проспект, 7",Санкт-Петербург,1504,73,Универсальное помещение,https://spb.n1.ru/view/112272789/?open_card_kn
7151545,"улица Салова, 45",Санкт-Петербург,899,7955,Универсальное помещение,https://spb.n1.ru/view/115239945/?open_card_kn
160000,"улица Ленсовета, 22",Санкт-Петербург,1509,106,Универсальное помещение,https://spb.n1.ru/view/112272559/?open_card_kn
460000,"улица Чичеринская, 2",Санкт-Петербург,1600,287,Универсальное помещение,https://spb.n1.ru/view/115595241/?open_card_kn
120000,"улица Кузнецовская, 58",Санкт-Петербург,1538,78,Универсальное помещение,https://spb.n1.ru/view/113076491/?open_card_kn
320000,"улица Ломоносова, 1",Санкт-Петербург,3478,92,Универсальное помещение,https://spb.n1.ru/view/113076431/?open_card_kn
500000,"улица Петровская коса, 6",Санкт-Петербург,2590,193,Универсальное помещение,https://spb.n1.ru/view/106881118/?open_card_kn
234500,"Измайловский проспект, 1",Санкт-Петербург,3500,67,Универсальное помещение,https://spb.n1.ru/view/110300248/?open_card_kn
9000000,"Выборгское шоссе, 12",Санкт-Петербург,1484,6062,Универсальное помещение,https://spb.n1.ru/view/111607015/?open_card_kn
30000,"Ленинский проспект, 95",Санкт-Петербург,1200,25,Универсальное помещение,https://spb.n1.ru/view/115236399/?open_card_kn
85000,"Культуры проспект, 20",Санкт-Петербург,1603,53,Универсальное помещение,https://spb.n1.ru/view/115593272/?open_card_kn
500000,"улица 1-я Советская, 6",Санкт-Петербург,1728,289,Универсальное помещение,https://spb.n1.ru/view/111606882/?open_card_kn
426000,"улица Новолитовская, 15д",Санкт-Петербург,1000,426,Универсальное помещение,https://spb.n1.ru/view/115593184/?open_card_kn
128000,"улица Крыленко, 14 ст3",Санкт-Петербург,2203,58,Универсальное помещение,https://spb.n1.ru/view/108458411/?open_card_kn
40000,"улица Кропоткина, 7",Санкт-Петербург,1230,32,Универсальное помещение,https://spb.n1.ru/view/113802742/?open_card_kn
180000,"улица Канала Грибоедова набережная, 102б",Санкт-Петербург,1384,130,Универсальное помещение,https://spb.n1.ru/view/115231153/?open_card_kn
69000,"улица Будапештская, 87",Санкт-Петербург,1468,47,Универсальное помещение,https://spb.n1.ru/view/115590854/?open_card_kn
1509250,"улица Полтавская, 3",Санкт-Петербург,2500,603,Универсальное помещение,https://spb.n1.ru/view/115226928/?open_card_kn
600000,"9-й Верхний переулок, 32",Санкт-Петербург,3162,189,Универсальное помещение,https://spb.n1.ru/view/115226927/?open_card_kn
509100,"улица Крюкова канала набережная, 7",Санкт-Петербург,3000,169,Универсальное помещение,https://spb.n1.ru/view/115587453/?open_card_kn
1181555,"улица Уральская, 4",Санкт-Петербург,1915,617,Универсальное помещение,https://spb.n1.ru/view/111169778/?open_card_kn
64512,"улица Планерная, 99",Санкт-Петербург,840,76,Универсальное помещение,https://spb.n1.ru/view/115223411/?open_card_kn
47340,"улица Планерная, 99",Санкт-Петербург,900,52,Универсальное помещение,https://spb.n1.ru/view/115223410/?open_card_kn
60000,"Ветеранов проспект, 198",Санкт-Петербург,1034,58,Универсальное помещение,https://spb.n1.ru/view/113067457/?open_card_kn
1590000,"Галерный проезд, 1",Санкт-Петербург,3000,530,Универсальное помещение,https://spb.n1.ru/view/113795025/?open_card_kn
360000,"Галерный проезд, 1",Санкт-Петербург,3000,120,Универсальное помещение,https://spb.n1.ru/view/113795016/?open_card_kn
450000,"Галерный проезд, 1",Санкт-Петербург,2500,180,Универсальное помещение,https://spb.n1.ru/view/113795011/?open_card_kn
200000,улица ,Санкт-Петербург,1609,124,Универсальное помещение,https://spb.n1.ru/view/115220805/?open_card_kn
275000,"улица Ультрамариновая, 4",Санкт-Петербург,2455,112,Универсальное помещение,https://spb.n1.ru/view/115220794/?open_card_kn
125000,"улица Садовая, 82",Санкт-Петербург,1736,72,Универсальное помещение,https://spb.n1.ru/view/115220792/?open_card_kn
120000,"проспект Крузенштерна, 2",Санкт-Петербург,1321,90,Универсальное помещение,https://spb.n1.ru/view/115220790/?open_card_kn
250000,"Приморское шоссе, 114",Санкт-Петербург,1666,150,Универсальное помещение,https://spb.n1.ru/view/113793829/?open_card_kn
145000,"улица 11-я Красноармейская, 11 ст3",Санкт-Петербург,2457,59,Универсальное помещение,https://spb.n1.ru/view/115220781/?open_card_kn
140000,"улица Дрезденская, 10",Санкт-Петербург,1931,72,Универсальное помещение,https://spb.n1.ru/view/115220779/?open_card_kn
750000,"Обуховской Обороны проспект, 93",Санкт-Петербург,3605,208,Универсальное помещение,https://spb.n1.ru/view/114182397/?open_card_kn
450000,"Ириновский проспект, 29",Санкт-Петербург,1800,250,Универсальное помещение,https://spb.n1.ru/view/114182038/?open_card_kn
450000,"улица Малая Садовая, 1",Санкт-Петербург,2250,200,Универсальное помещение,https://spb.n1.ru/view/111596793/?open_card_kn
130000,"улица Решетникова, 13",Санкт-Петербург,1015,128,Универсальное помещение,https://spb.n1.ru/view/108983953/?open_card_kn
500000,"Комендантский проспект, 17",Санкт-Петербург,3030,165,Универсальное помещение,https://spb.n1.ru/view/115218594/?open_card_kn
60000,"улица Окуловская, 18",Санкт-Петербург,750,80,Универсальное помещение,https://spb.n1.ru/view/114513029/?open_card_kn
458500,"улица Челюскина, 10",Санкт-Петербург,3500,131,Универсальное помещение,https://spb.n1.ru/view/115218156/?open_card_kn
520000,"улица Курляндская, 48",Санкт-Петербург,1000,520,Универсальное помещение,https://spb.n1.ru/view/115927163/?open_card_kn
180000,"улица Обводного канала набережная, 106",Санкт-Петербург,1800,100,Универсальное помещение,https://spb.n1.ru/view/115582682/?open_card_kn
450000,"улица Кирочная, 7",Санкт-Петербург,2922,154,Универсальное помещение,https://spb.n1.ru/view/113060654/?open_card_kn
