"rent, rub/month",full_address,city,"price_per_sqm, rub/month","square, m^2",type,url
44000,"улица Маковского, 6",Новосибирск,1571,28,Универсальное помещение,https://novosibirsk.n1.ru/view/115893040/?open_card_kn
62700,"Красный проспект, 220",Новосибирск,600,104,Универсальное помещение,https://novosibirsk.n1.ru/view/114863935/?open_card_kn
154000,"улица Королева, 40",Новосибирск,700,220,Универсальное помещение,https://novosibirsk.n1.ru/view/114473280/?open_card_kn
94000,"улица Королева, 40",Новосибирск,400,235,Универсальное помещение,https://novosibirsk.n1.ru/view/114473279/?open_card_kn
244664,"Карла Маркса проспект, 1",Новосибирск,1700,143,Универсальное помещение,https://novosibirsk.n1.ru/view/115892785/?open_card_kn
210000,"улица Большевистская, 56",Новосибирск,1500,140,Универсальное помещение,https://novosibirsk.n1.ru/view/115892765/?open_card_kn
69000,"улица Вокзальная, 41",Новосибирск,750,92,Универсальное помещение,https://novosibirsk.n1.ru/view/76136129/?open_card_kn
50000,"улица Кочубея, 1",Новосибирск,1336,37,Универсальное помещение,https://novosibirsk.n1.ru/view/114863660/?open_card_kn
44100,"улица Вокзальная магистраль, 5",Новосибирск,1400,31,Универсальное помещение,https://novosibirsk.n1.ru/view/114863661/?open_card_kn
100000,"улица Каменогорская, 52",Новосибирск,2000,50,Универсальное помещение,https://novosibirsk.n1.ru/view/114863658/?open_card_kn
300000,"улица Российская, 3",Новосибирск,2000,150,Универсальное помещение,https://novosibirsk.n1.ru/view/110241926/?open_card_kn
448800,"Красный проспект, 37",Новосибирск,1500,299,Универсальное помещение,https://novosibirsk.n1.ru/view/115892451/?open_card_kn
239040,"проспект Ленина, 85",Новосибирск,2400,99,Универсальное помещение,https://novosibirsk.n1.ru/view/115888006/?open_card_kn
182000,"проспект Владимира Заровного, 28",Новосибирск,1746,104,Универсальное помещение,https://novosibirsk.n1.ru/view/115888005/?open_card_kn
200000,"улица Сухарная, 96",Новосибирск,1111,180,Универсальное помещение,https://novosibirsk.n1.ru/view/76850575/?open_card_kn
730000,"улица Холодильная, 13",Новосибирск,500,1460,Универсальное помещение,https://novosibirsk.n1.ru/view/115885554/?open_card_kn
285400,"улица Покрышкина, 1",Новосибирск,1000,285,Универсальное помещение,https://novosibirsk.n1.ru/view/115884707/?open_card_kn
282870,"улица Дунайская, 47",Новосибирск,300,942,Универсальное помещение,https://novosibirsk.n1.ru/view/115884706/?open_card_kn
45000,"улица Владимировская, 3а",Новосибирск,1335,33,Универсальное помещение,https://novosibirsk.n1.ru/view/115884308/?open_card_kn
350000,"улица Красногорская, 6",Новосибирск,437,800,Универсальное помещение,https://novosibirsk.n1.ru/view/111956436/?open_card_kn
75000,"улица Светлановская, 52",Новосибирск,1407,53,Универсальное помещение,https://novosibirsk.n1.ru/view/115879750/?open_card_kn
42000,"улица Новая, 10",Новосибирск,664,63,Универсальное помещение,https://novosibirsk.n1.ru/view/115879643/?open_card_kn
102000,"улица Пролетарская, 39",Новосибирск,1000,102,Универсальное помещение,https://novosibirsk.n1.ru/view/114134459/?open_card_kn
125000,"улица Шевченко, 15",Новосибирск,1041,120,Универсальное помещение,https://novosibirsk.n1.ru/view/115879550/?open_card_kn
45000,"улица Петропавловская, 1",Новосибирск,1125,40,Универсальное помещение,https://novosibirsk.n1.ru/view/112225341/?open_card_kn
34580,"улица Первомайская, 5",Новосибирск,910,38,Универсальное помещение,https://novosibirsk.n1.ru/view/115876626/?open_card_kn
110000,"улица Бронная, 22",Новосибирск,1410,78,Универсальное помещение,https://novosibirsk.n1.ru/view/113401278/?open_card_kn
246600,"улица Октябрьская магистраль, 3",Новосибирск,500,493,Универсальное помещение,https://novosibirsk.n1.ru/view/115876482/?open_card_kn
189150,"улица Октябрьская магистраль, 3",Новосибирск,500,378,Универсальное помещение,https://novosibirsk.n1.ru/view/115876483/?open_card_kn
24000,"Дзержинского проспект, 4",Новосибирск,384,62,Универсальное помещение,https://novosibirsk.n1.ru/view/113401150/?open_card_kn
120000,"улица Василия Клевцова, 3",Новосибирск,1161,103,Универсальное помещение,https://novosibirsk.n1.ru/view/114852504/?open_card_kn
552000,"улица Фрунзе, 242",Новосибирск,2400,230,Универсальное помещение,https://novosibirsk.n1.ru/view/113400773/?open_card_kn
343350,"улица Выборная, 201в",Новосибирск,450,763,Универсальное помещение,https://novosibirsk.n1.ru/view/115876209/?open_card_kn
137000,"улица Новая, 24",Новосибирск,1000,137,Универсальное помещение,https://novosibirsk.n1.ru/view/115876077/?open_card_kn
105000,"улица Береговая, 75а",Новосибирск,1500,70,Универсальное помещение,https://novosibirsk.n1.ru/view/113400703/?open_card_kn
200000,"Микрорайон 3-й, 1",Новосибирск,1201,166,Универсальное помещение,https://novosibirsk.n1.ru/view/115876037/?open_card_kn
180000,"улица Большевистская, 94",Новосибирск,942,191,Универсальное помещение,https://novosibirsk.n1.ru/view/113003172/?open_card_kn
399000,"проспект Мира, 73",Новосибирск,1330,300,Универсальное помещение,https://novosibirsk.n1.ru/view/114851386/?open_card_kn
110000,"улица Виктора Уса, 1",Новосибирск,916,120,Универсальное помещение,https://novosibirsk.n1.ru/view/114461853/?open_card_kn
22500,"улица Сиреневая, 31",Новосибирск,1500,15,Универсальное помещение,https://novosibirsk.n1.ru/view/114851092/?open_card_kn
47500,"улица Гоголя, 15",Новосибирск,1484,32,Универсальное помещение,https://novosibirsk.n1.ru/view/115875522/?open_card_kn
80000,"улица Федора Горячева, 63",Новосибирск,370,216,Универсальное помещение,https://novosibirsk.n1.ru/view/114461607/?open_card_kn
156000,"проспект Владимира Заровного, 28",Новосибирск,2000,78,Универсальное помещение,https://novosibirsk.n1.ru/view/113399999/?open_card_kn
380000,"улица Николая Казарина, 9",Новосибирск,877,433,Универсальное помещение,https://novosibirsk.n1.ru/view/113399962/?open_card_kn
514000,"Красный проспект, 153",Новосибирск,2000,257,Универсальное помещение,https://novosibirsk.n1.ru/view/113399960/?open_card_kn
120000,"улица Стартовая, 1",Новосибирск,726,165,Универсальное помещение,https://novosibirsk.n1.ru/view/113399961/?open_card_kn
199170,"улица С-200, 10",Новосибирск,900,221,Универсальное помещение,https://novosibirsk.n1.ru/view/115875432/?open_card_kn
70000,"улица Объединения, 100",Новосибирск,2000,35,Универсальное помещение,https://novosibirsk.n1.ru/view/115875406/?open_card_kn
50000,"улица Инская, 56",Новосибирск,1923,26,Универсальное помещение,https://novosibirsk.n1.ru/view/113399889/?open_card_kn
12000,"улица Заречная, 37",Новосибирск,1090,11,Универсальное помещение,https://novosibirsk.n1.ru/view/115875305/?open_card_kn
712500,"улица Липовая, 4",Новосибирск,950,750,Универсальное помещение,https://novosibirsk.n1.ru/view/115875275/?open_card_kn
580000,"улица Богдана Хмельницкого, 101",Новосибирск,852,680,Универсальное помещение,https://novosibirsk.n1.ru/view/113399209/?open_card_kn
408000,"улица Титова, 12",Новосибирск,2000,204,Универсальное помещение,https://novosibirsk.n1.ru/view/114850795/?open_card_kn
550000,"улица Выборная, 87",Новосибирск,844,651,Универсальное помещение,https://novosibirsk.n1.ru/view/115875174/?open_card_kn
155000,"улица Выборная, 87",Новосибирск,906,171,Универсальное помещение,https://novosibirsk.n1.ru/view/115875173/?open_card_kn
300000,"улица Саянская, 2б",Новосибирск,337,887,Универсальное помещение,https://novosibirsk.n1.ru/view/114848666/?open_card_kn
160000,"улица Доватора, 11",Новосибирск,842,190,Универсальное помещение,https://novosibirsk.n1.ru/view/113388101/?open_card_kn
75000,"Никольский проспект, 6",Новосибирск,1415,53,Универсальное помещение,https://novosibirsk.n1.ru/view/113760253/?open_card_kn
97000,"Горский микрорайон, 8а",Новосибирск,989,98,Универсальное помещение,https://novosibirsk.n1.ru/view/114452341/?open_card_kn
70500,"улица Гребенщикова, 4",Новосибирск,1000,70,Универсальное помещение,https://novosibirsk.n1.ru/view/112218649/?open_card_kn
10000,"улица Титова, 198",Новосибирск,1666,6,Универсальное помещение,https://novosibirsk.n1.ru/view/113385690/?open_card_kn
280000,"улица Маковского, 6",Новосибирск,2520,111,Универсальное помещение,https://novosibirsk.n1.ru/view/115870769/?open_card_kn
185500,"проспект Владимира Заровного, 28",Новосибирск,1750,106,Универсальное помещение,https://novosibirsk.n1.ru/view/114449921/?open_card_kn
180000,"Дзержинского проспект, 1",Новосибирск,999,180,Универсальное помещение,https://novosibirsk.n1.ru/view/112593819/?open_card_kn
185400,"улица Титова, 1",Новосибирск,1800,103,Универсальное помещение,https://novosibirsk.n1.ru/view/114836630/?open_card_kn
32000,"улица Немировича-Данченко, 146",Новосибирск,1600,20,Универсальное помещение,https://novosibirsk.n1.ru/view/113383332/?open_card_kn
500000,"улица Большевистская, 10",Новосибирск,1801,277,Универсальное помещение,https://novosibirsk.n1.ru/view/115870357/?open_card_kn
828000,"улица Жуковского, 98б",Новосибирск,900,920,Универсальное помещение,https://novosibirsk.n1.ru/view/114128242/?open_card_kn
456720,"улица Инженерная, 4а",Новосибирск,1200,380,Универсальное помещение,https://novosibirsk.n1.ru/view/114836307/?open_card_kn
165000,"улица Фабричная, 65",Новосибирск,2661,62,Универсальное помещение,https://novosibirsk.n1.ru/view/115870233/?open_card_kn
450000,"улица Вокзальная магистраль, 8б",Новосибирск,3000,150,Универсальное помещение,https://novosibirsk.n1.ru/view/113382183/?open_card_kn
90300,"улица Вилюйская, 8",Новосибирск,700,129,Универсальное помещение,https://novosibirsk.n1.ru/view/113381389/?open_card_kn
242000000,"улица Никитина, 20",Новосибирск,1100,220000,Универсальное помещение,https://novosibirsk.n1.ru/view/113381388/?open_card_kn
1084000,"улица Октябрьская, 49",Новосибирск,4000,271,Универсальное помещение,https://novosibirsk.n1.ru/view/115868676/?open_card_kn
190000,"улица Коммунистическая, 11",Новосибирск,1635,116,Универсальное помещение,https://novosibirsk.n1.ru/view/113371749/?open_card_kn
60000,"улица Локтинская, 2",Новосибирск,166,360,Универсальное помещение,https://novosibirsk.n1.ru/view/114114569/?open_card_kn
215800,"улица Чаплыгина, 54",Новосибирск,2600,83,Универсальное помещение,https://novosibirsk.n1.ru/view/114824268/?open_card_kn
56000,"улица Никитина, 114",Новосибирск,800,70,Универсальное помещение,https://novosibirsk.n1.ru/view/114113008/?open_card_kn
154400,"улица Кирова, 108",Новосибирск,800,193,Универсальное помещение,https://novosibirsk.n1.ru/view/112995344/?open_card_kn
72000,"улица Магистральная, 1в",Новосибирск,1800,40,Универсальное помещение,https://novosibirsk.n1.ru/view/114112102/?open_card_kn
15000,"Красный проспект, 4",Новосибирск,375,40,Универсальное помещение,https://novosibirsk.n1.ru/view/114111969/?open_card_kn
150000,"Горский микрорайон, 9",Новосибирск,1000,150,Универсальное помещение,https://novosibirsk.n1.ru/view/115866072/?open_card_kn
320000,"улица Орджоникидзе, 37",Новосибирск,800,400,Универсальное помещение,https://novosibirsk.n1.ru/view/114820722/?open_card_kn
44000,"улица Николая Шипилова, 1",Новосибирск,1000,44,Универсальное помещение,https://novosibirsk.n1.ru/view/114111349/?open_card_kn
112500,"улица Николая Шипилова, 1",Новосибирск,750,150,Универсальное помещение,https://novosibirsk.n1.ru/view/114111348/?open_card_kn
27375,"улица Николая Шипилова, 1",Новосибирск,750,36,Универсальное помещение,https://novosibirsk.n1.ru/view/114111346/?open_card_kn
15000,"улица Николая Шипилова, 1",Новосибирск,750,20,Универсальное помещение,https://novosibirsk.n1.ru/view/114111347/?open_card_kn
264000,"улица Сухарная, 25а 2",Новосибирск,800,330,Универсальное помещение,https://novosibirsk.n1.ru/view/114111345/?open_card_kn
73200,"улица 2-я Станционная, 26",Новосибирск,600,122,Универсальное помещение,https://novosibirsk.n1.ru/view/115865713/?open_card_kn
75000,"улица Новогодняя, 7",Новосибирск,1696,44,Универсальное помещение,https://novosibirsk.n1.ru/view/111530946/?open_card_kn
50000,"улица Железнодорожная, 8",Новосибирск,614,81,Универсальное помещение,https://novosibirsk.n1.ru/view/113741023/?open_card_kn
150000,"улица Сибиряков-Гвардейцев, 30",Новосибирск,1271,118,Универсальное помещение,https://novosibirsk.n1.ru/view/113740305/?open_card_kn
319800,"улица Героев Труда, 17а",Новосибирск,600,533,Универсальное помещение,https://novosibirsk.n1.ru/view/111529735/?open_card_kn
250000,"улица Большевистская, 150",Новосибирск,2976,84,Универсальное помещение,https://novosibirsk.n1.ru/view/107661134/?open_card_kn
37000,"улица Депутатская, 1",Новосибирск,1594,23,Универсальное помещение,https://novosibirsk.n1.ru/view/115519556/?open_card_kn
463646,"улица Дуси Ковальчук, 179а",Новосибирск,559,827,Универсальное помещение,https://novosibirsk.n1.ru/view/110675265/?open_card_kn
166600,"Энергетиков проезд, 11",Новосибирск,700,238,Универсальное помещение,https://novosibirsk.n1.ru/view/106423739/?open_card_kn
530000,"Карла Маркса проспект, 47",Новосибирск,2500,212,Универсальное помещение,https://novosibirsk.n1.ru/view/106423734/?open_card_kn
570000,"улица Советская, 46",Новосибирск,3800,150,Универсальное помещение,https://novosibirsk.n1.ru/view/113735979/?open_card_kn
150000,"улица Дмитрия Шмонина, 10",Новосибирск,1376,109,Универсальное помещение,https://novosibirsk.n1.ru/view/113735497/?open_card_kn
138400,"улица Семьи Шамшиных, 16",Новосибирск,800,173,Универсальное помещение,https://novosibirsk.n1.ru/view/112212740/?open_card_kn
4800000,"улица Героев Революции, 23",Новосибирск,80000,60,Универсальное помещение,https://novosibirsk.n1.ru/view/115160352/?open_card_kn
4318900,"улица 2-я Станционная, 2",Новосибирск,1000,4318,Универсальное помещение,https://novosibirsk.n1.ru/view/115513216/?open_card_kn
415000,"проспект Ленина, 20",Новосибирск,2014,206,Универсальное помещение,https://novosibirsk.n1.ru/view/115862729/?open_card_kn
210000,"улица Галущака, 15",Новосибирск,686,306,Универсальное помещение,https://novosibirsk.n1.ru/view/106402961/?open_card_kn
99000,"улица Залесского, 5",Новосибирск,900,110,Универсальное помещение,https://novosibirsk.n1.ru/view/115511216/?open_card_kn
219000,"Никольский проспект, 1",Новосибирск,5000,43,Универсальное помещение,https://novosibirsk.n1.ru/view/115510200/?open_card_kn
426000,"улица Дуси Ковальчук, 250",Новосибирск,1500,284,Универсальное помещение,https://novosibirsk.n1.ru/view/111070918/?open_card_kn
136400,"улица Кирова, 113",Новосибирск,550,248,Универсальное помещение,https://novosibirsk.n1.ru/view/114096461/?open_card_kn
134000,"улица Воинская, 226а",Новосибирск,400,335,Универсальное помещение,https://novosibirsk.n1.ru/view/112561928/?open_card_kn
186000,"улица Вокзальная магистраль, 10",Новосибирск,1500,124,Универсальное помещение,https://novosibirsk.n1.ru/view/112561828/?open_card_kn
20000,"улица Станиславского, 36",Новосибирск,2857,7,Универсальное помещение,https://novosibirsk.n1.ru/view/115861697/?open_card_kn
94248,"улица Станционная, 24б",Новосибирск,1260,74,Универсальное помещение,https://novosibirsk.n1.ru/view/114094682/?open_card_kn
3000000,"улица Фабричная, 4а",Новосибирск,1071,2800,Универсальное помещение,https://novosibirsk.n1.ru/view/114440584/?open_card_kn
1490000,"улица Ермака, 6",Новосибирск,1750,851,Универсальное помещение,https://novosibirsk.n1.ru/view/114094487/?open_card_kn
930000,"улица Ермака, 6",Новосибирск,2496,372,Универсальное помещение,https://novosibirsk.n1.ru/view/114094486/?open_card_kn
145000,"улица Бориса Богаткова, 201",Новосибирск,1007,143,Универсальное помещение,https://novosibirsk.n1.ru/view/109354181/?open_card_kn
1615000,"улица Жуковского, 98б",Новосибирск,950,1700,Универсальное помещение,https://novosibirsk.n1.ru/view/115507549/?open_card_kn
90000,"улица Вертковская, 40",Новосибирск,419,214,Универсальное помещение,https://novosibirsk.n1.ru/view/115156140/?open_card_kn
65500,"улица 2-я Станционная, 38",Новосибирск,500,131,Универсальное помещение,https://novosibirsk.n1.ru/view/115507169/?open_card_kn
300000,"улица Челюскинцев, 15",Новосибирск,937,320,Универсальное помещение,https://novosibirsk.n1.ru/view/115507041/?open_card_kn
55000,"улица Станционная, 60",Новосибирск,550,100,Универсальное помещение,https://novosibirsk.n1.ru/view/115861210/?open_card_kn
12500,"улица Александра Чистякова, 6",Новосибирск,1562,8,Универсальное помещение,https://novosibirsk.n1.ru/view/115861165/?open_card_kn
258000,"улица Большевистская, 48",Новосибирск,1998,129,Универсальное помещение,https://novosibirsk.n1.ru/view/114092200/?open_card_kn
41736,"улица Писарева, 32",Новосибирск,376,111,Универсальное помещение,https://novosibirsk.n1.ru/view/115859719/?open_card_kn
13653467,"улица Рассветная, 5",Новосибирск,1682,8117,Универсальное помещение,https://novosibirsk.n1.ru/view/115859720/?open_card_kn
25000,"Карла Маркса проспект, 26",Новосибирск,541,46,Универсальное помещение,https://novosibirsk.n1.ru/view/115502223/?open_card_kn
90000,"улица Выборная, 141",Новосибирск,294,306,Универсальное помещение,https://novosibirsk.n1.ru/view/110662258/?open_card_kn
154000,"улица Кирова, 46",Новосибирск,1000,154,Универсальное помещение,https://novosibirsk.n1.ru/view/115847655/?open_card_kn
115500,"улица Выборная, 221",Новосибирск,825,140,Универсальное помещение,https://novosibirsk.n1.ru/view/115846503/?open_card_kn
18000,"улица Бориса Богаткова, 239",Новосибирск,900,20,Универсальное помещение,https://novosibirsk.n1.ru/view/115148194/?open_card_kn
78000,"проспект Ленина, 3",Новосибирск,5000,15,Универсальное помещение,https://novosibirsk.n1.ru/view/115846204/?open_card_kn
35000,"улица Советская, 52",Новосибирск,823,42,Универсальное помещение,https://novosibirsk.n1.ru/view/115844018/?open_card_kn
16000,"улица Широкая, 19",Новосибирск,864,18,Универсальное помещение,https://novosibirsk.n1.ru/view/115844017/?open_card_kn
5400000000,"улица Авиастроителей, 41",Новосибирск,45000,120000,Универсальное помещение,https://novosibirsk.n1.ru/view/115146945/?open_card_kn
1336720,"улица Береговая, 215",Новосибирск,400,3341,Универсальное помещение,https://novosibirsk.n1.ru/view/115496861/?open_card_kn
59000,"улица Земнухова, 12",Новосибирск,917,64,Универсальное помещение,https://novosibirsk.n1.ru/view/115496794/?open_card_kn
378400,"улица Римского-Корсакова, 1/1а",Новосибирск,1100,344,Универсальное помещение,https://novosibirsk.n1.ru/view/106291730/?open_card_kn
640000,"Бердское шоссе, 270",Новосибирск,800,800,Универсальное помещение,https://novosibirsk.n1.ru/view/113726960/?open_card_kn
402600,"Карла Маркса проспект, 14",Новосибирск,2200,183,Универсальное помещение,https://novosibirsk.n1.ru/view/115496504/?open_card_kn
206550,"улица Фрунзе, 5",Новосибирск,1350,153,Универсальное помещение,https://novosibirsk.n1.ru/view/114428798/?open_card_kn
167400,"улица Лескова, 35",Новосибирск,900,186,Универсальное помещение,https://novosibirsk.n1.ru/view/114428795/?open_card_kn
165000,"улица Кропоткина, 120",Новосибирск,1100,150,Универсальное помещение,https://novosibirsk.n1.ru/view/106237936/?open_card_kn
550000,"проспект Ленина, 4",Новосибирск,1000,550,Универсальное помещение,https://novosibirsk.n1.ru/view/106236437/?open_card_kn
40000,"Красный проспект, 179",Новосибирск,2666,15,Универсальное помещение,https://novosibirsk.n1.ru/view/115841806/?open_card_kn
162000,"Классика микрорайон, 161",Новосибирск,1200,135,Универсальное помещение,https://novosibirsk.n1.ru/view/114427250/?open_card_kn
107040,"улица Связистов, 12а 5",Новосибирск,300,356,Универсальное помещение,https://novosibirsk.n1.ru/view/115493455/?open_card_kn
150000,"улица Ельцовская, 8",Новосибирск,789,190,Универсальное помещение,https://novosibirsk.n1.ru/view/115143241/?open_card_kn
44702,"улица Добролюбова, 16а",Новосибирск,620,72,Универсальное помещение,https://novosibirsk.n1.ru/view/115841562/?open_card_kn
5000,"улица Добролюбова, 16а",Новосибирск,806,6,Универсальное помещение,https://novosibirsk.n1.ru/view/115841563/?open_card_kn
80000,"улица Дуси Ковальчук, 406",Новосибирск,792,101,Универсальное помещение,https://novosibirsk.n1.ru/view/115841200/?open_card_kn
35000,"Красный проспект, 163",Новосибирск,1590,22,Универсальное помещение,https://novosibirsk.n1.ru/view/115841201/?open_card_kn
139050,"улица Оловозаводская, 47",Новосибирск,675,206,Универсальное помещение,https://novosibirsk.n1.ru/view/115141938/?open_card_kn
150000,"улица Добролюбова, 162",Новосибирск,1000,150,Универсальное помещение,https://novosibirsk.n1.ru/view/115492158/?open_card_kn
15000,"улица Малыгина, 11",Новосибирск,333,45,Универсальное помещение,https://novosibirsk.n1.ru/view/112967799/?open_card_kn
60000,"улица Дуси Ковальчук, 406",Новосибирск,600,100,Универсальное помещение,https://novosibirsk.n1.ru/view/115141773/?open_card_kn
40000,"улица С-100, 2",Новосибирск,500,80,Универсальное помещение,https://novosibirsk.n1.ru/view/115840962/?open_card_kn
25000,"улица Крылова, 34",Новосибирск,250,100,Универсальное помещение,https://novosibirsk.n1.ru/view/115141601/?open_card_kn
230881,"улица Пушкина, 43",Новосибирск,800,288,Универсальное помещение,https://novosibirsk.n1.ru/view/113722240/?open_card_kn
4260,"проспект Мира, 62",Новосибирск,200,21,Универсальное помещение,https://novosibirsk.n1.ru/view/115141413/?open_card_kn
109500,"улица Никитина, 11",Новосибирск,1500,73,Универсальное помещение,https://novosibirsk.n1.ru/view/115839448/?open_card_kn
70000,"улица Богдана Хмельницкого, 28",Новосибирск,1206,58,Универсальное помещение,https://novosibirsk.n1.ru/view/115839403/?open_card_kn
45623,"улица Гоголя, 223",Новосибирск,265,171,Универсальное помещение,https://novosibirsk.n1.ru/view/115838834/?open_card_kn
15961,"улица Станционная, 98",Новосибирск,293,54,Универсальное помещение,https://novosibirsk.n1.ru/view/115838827/?open_card_kn
67663,"улица Зорге, 267",Новосибирск,142,473,Универсальное помещение,https://novosibirsk.n1.ru/view/115838828/?open_card_kn
32054,"улица Станционная, 98а",Новосибирск,82,390,Универсальное помещение,https://novosibirsk.n1.ru/view/115838826/?open_card_kn
14580,"Гусинобродский Тракт, 22",Новосибирск,150,97,Универсальное помещение,https://novosibirsk.n1.ru/view/115838829/?open_card_kn
15667,"улица Станционная, 98а",Новосибирск,212,73,Универсальное помещение,https://novosibirsk.n1.ru/view/115838831/?open_card_kn
3112,"улица 40 лет Комсомола, 54",Новосибирск,228,13,Универсальное помещение,https://novosibirsk.n1.ru/view/115838830/?open_card_kn
85431,"улица Максима Горького, 104",Новосибирск,305,280,Универсальное помещение,https://novosibirsk.n1.ru/view/115838832/?open_card_kn
43627,"улица 9-й Гвардейской Дивизии, 18",Новосибирск,216,201,Универсальное помещение,https://novosibirsk.n1.ru/view/115838833/?open_card_kn
500000,"улица Красных Зорь, 1",Новосибирск,500,1000,Универсальное помещение,https://novosibirsk.n1.ru/view/111490203/?open_card_kn
473100,"улица Лескова, 35",Новосибирск,1500,315,Универсальное помещение,https://novosibirsk.n1.ru/view/113350081/?open_card_kn
155000,"улица Никитина, 114",Новосибирск,1504,103,Универсальное помещение,https://novosibirsk.n1.ru/view/115836740/?open_card_kn
25000,"улица Никитина, 114",Новосибирск,714,35,Универсальное помещение,https://novosibirsk.n1.ru/view/115836741/?open_card_kn
130000,"Красный проспект, 323",Новосибирск,1506,86,Универсальное помещение,https://novosibirsk.n1.ru/view/74601965/?open_card_kn
1061200,"Гусинобродское шоссе, 98",Новосибирск,710,1492,Универсальное помещение,https://novosibirsk.n1.ru/view/113719506/?open_card_kn
79000,"улица Богдана Хмельницкого, 63а",Новосибирск,2025,39,Универсальное помещение,https://novosibirsk.n1.ru/view/111484840/?open_card_kn
300000,"улица Объединения, 100",Новосибирск,2000,150,Универсальное помещение,https://novosibirsk.n1.ru/view/115832231/?open_card_kn
136500,"Бердское шоссе, 4",Новосибирск,650,210,Универсальное помещение,https://novosibirsk.n1.ru/view/114062545/?open_card_kn
400000,"проспект Тюленина, 3",Новосибирск,1647,242,Универсальное помещение,https://novosibirsk.n1.ru/view/114416567/?open_card_kn
454000,"проспект Тюленина, 3",Новосибирск,1648,275,Универсальное помещение,https://novosibirsk.n1.ru/view/114416568/?open_card_kn
372000,"Красный проспект, 157",Новосибирск,2400,155,Универсальное помещение,https://novosibirsk.n1.ru/view/115830601/?open_card_kn
28000,"улица Центральная, 3а",Новосибирск,1750,16,Универсальное помещение,https://novosibirsk.n1.ru/view/114416499/?open_card_kn
196350,"улица Кирова, 11",Новосибирск,1650,119,Универсальное помещение,https://novosibirsk.n1.ru/view/114062082/?open_card_kn
350000,"улица Декабристов, 269",Новосибирск,411,850,Универсальное помещение,https://novosibirsk.n1.ru/view/115479841/?open_card_kn
252750,"улица Добролюбова, 16а",Новосибирск,750,337,Универсальное помещение,https://novosibirsk.n1.ru/view/115829864/?open_card_kn
168000,"улица Титова, 1",Новосибирск,600,280,Универсальное помещение,https://novosibirsk.n1.ru/view/115829850/?open_card_kn
150000,"Красный проспект, 180",Новосибирск,2205,68,Универсальное помещение,https://novosibirsk.n1.ru/view/115479322/?open_card_kn
50000,"улица Овражная, 3",Новосибирск,3571,14,Универсальное помещение,https://novosibirsk.n1.ru/view/112954590/?open_card_kn
116850,"Красный проспект, 167",Новосибирск,1500,77,Универсальное помещение,https://novosibirsk.n1.ru/view/114061851/?open_card_kn
100000,"Красный проспект, 8",Новосибирск,1000,100,Универсальное помещение,https://novosibirsk.n1.ru/view/107269931/?open_card_kn
30000,"Шоссейная, 21",Новосибирск,600,50,Универсальное помещение,https://novosibirsk.n1.ru/view/115478081/?open_card_kn
155000,"улица Федора Горячева, 59",Новосибирск,945,164,Универсальное помещение,https://novosibirsk.n1.ru/view/115478079/?open_card_kn
120000,"улица Вокзальная магистраль, 6",Новосибирск,812,147,Универсальное помещение,https://novosibirsk.n1.ru/view/115478078/?open_card_kn
26500,"улица Титова, 22а",Новосибирск,1409,18,Универсальное помещение,https://novosibirsk.n1.ru/view/114414616/?open_card_kn
20000,"улица Дуси Ковальчук, 378а 2",Новосибирск,689,29,Универсальное помещение,https://novosibirsk.n1.ru/view/111889200/?open_card_kn
71500,"улица ЖКО Аэропорта, 28",Новосибирск,1300,55,Универсальное помещение,https://novosibirsk.n1.ru/view/115828369/?open_card_kn
35000,"улица Шукшина, 13",Новосибирск,1891,18,Универсальное помещение,https://novosibirsk.n1.ru/view/114061528/?open_card_kn
200000,"улица Немировича-Данченко, 167",Новосибирск,1000,200,Универсальное помещение,https://novosibirsk.n1.ru/view/115828058/?open_card_kn
137700,"улица Зорге, 229",Новосибирск,900,153,Универсальное помещение,https://novosibirsk.n1.ru/view/115828057/?open_card_kn
95000,"улица Тамбовская, 41а",Новосибирск,848,112,Универсальное помещение,https://novosibirsk.n1.ru/view/115828061/?open_card_kn
89400,"улица Челюскинцев, 14",Новосибирск,1208,74,Универсальное помещение,https://novosibirsk.n1.ru/view/115828052/?open_card_kn
9000,"улица Магистральная, 13",Новосибирск,1285,7,Универсальное помещение,https://novosibirsk.n1.ru/view/115828051/?open_card_kn
130000,"улица Богдана Хмельницкого, 65",Новосибирск,1300,100,Универсальное помещение,https://novosibirsk.n1.ru/view/115828050/?open_card_kn
210000,"улица Аэропорт, 1",Новосибирск,1500,140,Универсальное помещение,https://novosibirsk.n1.ru/view/115477433/?open_card_kn
70000,"улица Стартовая, 1",Новосибирск,1014,69,Универсальное помещение,https://novosibirsk.n1.ru/view/115828019/?open_card_kn
52000,"улица Станционная, 2а",Новосибирск,650,80,Универсальное помещение,https://novosibirsk.n1.ru/view/115124510/?open_card_kn
214500,"улица Станционная, 2а",Новосибирск,550,390,Универсальное помещение,https://novosibirsk.n1.ru/view/115124509/?open_card_kn
150000,"улица Щетинкина, 34",Новосибирск,1250,120,Универсальное помещение,https://novosibirsk.n1.ru/view/115124154/?open_card_kn
78000,"улица Кошурникова, 11",Новосибирск,1068,73,Универсальное помещение,https://novosibirsk.n1.ru/view/114413803/?open_card_kn
205000,"Горский микрорайон, 8а",Новосибирск,830,246,Универсальное помещение,https://novosibirsk.n1.ru/view/113346012/?open_card_kn
